entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-07-24,2025-08-25,HDFCBANK.NS,0.02702702702702703,-0.027791559968298074,-0.030791559968298073,8.108108108108109e-05
2025-07-24,2025-08-25,ICICIBANK.NS,0.02702702702702703,-0.040721418925392494,-0.0437214189253925,8.108108108108109e-05
2025-07-24,2025-08-25,SBIN.NS,0.02702702702702703,-0.00018406994945596722,-0.0031840699494559673,8.108108108108109e-05
2025-07-24,2025-08-25,BHARTIARTL.NS,0.02702702702702703,-0.007231052742421751,-0.01023105274242175,8.108108108108109e-05
2025-07-24,2025-08-25,BAJFINANCE.NS,0.02702702702702703,-0.007116061212747993,-0.010116061212747992,8.108108108108109e-05
2025-07-24,2025-08-25,MARUTI.NS,0.02702702702702703,0.1644814251883484,0.1614814251883484,8.108108108108109e-05
2025-07-24,2025-08-25,TATASTEEL.NS,0.02702702702702703,-0.026544324657069573,-0.029544324657069573,8.108108108108109e-05
2025-07-24,2025-08-25,POWERGRID.NS,0.02702702702702703,-0.04350123821640817,-0.04650123821640817,8.108108108108109e-05
2025-07-24,2025-08-25,ADANIENT.NS,0.02702702702702703,-0.11554703130201527,-0.11854703130201527,8.108108108108109e-05
2025-07-24,2025-08-25,BAJAJFINSV.NS,0.02702702702702703,-0.0195097082766571,-0.0225097082766571,8.108108108108109e-05
2025-07-24,2025-08-25,JSWSTEEL.NS,0.02702702702702703,0.016830960144006868,0.013830960144006869,8.108108108108109e-05
2025-07-24,2025-08-25,HINDALCO.NS,0.02702702702702703,0.03190260663087696,0.028902606630876963,8.108108108108109e-05
2025-07-24,2025-08-25,ONGC.NS,0.02702702702702703,-0.030081974170124703,-0.033081974170124706,8.108108108108109e-05
2025-07-24,2025-08-25,DIVISLAB.NS,0.02702702702702703,-0.0512276396812682,-0.0542276396812682,8.108108108108109e-05
2025-07-24,2025-08-25,APOLLOHOSP.NS,0.02702702702702703,0.06415737999385818,0.061157379993858174,8.108108108108109e-05
2025-07-24,2025-08-25,DRREDDY.NS,0.02702702702702703,0.007898906602445077,0.004898906602445077,8.108108108108109e-05
2025-07-24,2025-08-25,UPL.NS,0.02702702702702703,-0.0017893157874330212,-0.004789315787433021,8.108108108108109e-05
2025-07-24,2025-08-25,BANKBARODA.NS,0.02702702702702703,-0.02534010983043733,-0.02834010983043733,8.108108108108109e-05
2025-07-24,2025-08-25,SRF.NS,0.02702702702702703,-0.07075429664616317,-0.07375429664616318,8.108108108108109e-05
2025-07-24,2025-08-25,TATACOMM.NS,0.02702702702702703,-0.07821199410372326,-0.08121199410372326,8.108108108108109e-05
2025-07-24,2025-08-25,FEDERALBNK.NS,0.02702702702702703,-0.07670592848154745,-0.07970592848154745,8.108108108108109e-05
2025-07-24,2025-08-25,ABCAPITAL.NS,0.02702702702702703,0.06409297933246116,0.06109297933246116,8.108108108108109e-05
2025-07-24,2025-08-25,TATAELXSI.NS,0.02702702702702703,-0.11018315832234427,-0.11318315832234427,8.108108108108109e-05
2025-07-24,2025-08-25,JINDALSTEL.NS,0.02702702702702703,-0.005016416885424424,-0.008016416885424423,8.108108108108109e-05
2025-07-24,2025-08-25,NMDC.NS,0.02702702702702703,-0.018159569142363385,-0.021159569142363385,8.108108108108109e-05
2025-07-24,2025-08-25,MRF.NS,0.02702702702702703,-0.02851478661709017,-0.031514786617090174,8.108108108108109e-05
2025-07-24,2025-08-25,COROMANDEL.NS,0.02702702702702703,-0.03219531781645801,-0.035195317816458016,8.108108108108109e-05
2025-07-24,2025-08-25,PAYTM.NS,0.02702702702702703,0.1600908868963069,0.1570908868963069,8.108108108108109e-05
2025-07-24,2025-08-25,DELHIVERY.NS,0.02702702702702703,0.09070034443168762,0.08770034443168762,8.108108108108109e-05
