entry_date,exit_date,stock,weight,gross_return,net_return,cost
2025-05-16,2025-05-23,BSE.NS,0.02702702702702703,0.017088203961896253,0.014088203961896254,8.108108108108109e-05
2025-05-16,2025-05-23,RAYMOND.NS,0.02702702702702703,-0.0048597530999332506,-0.00785975309993325,8.108108108108109e-05
2025-05-16,2025-05-23,NATCOPHARM.NS,0.02702702702702703,0.04270461456660235,0.03970461456660235,8.108108108108109e-05
2025-05-16,2025-05-23,RADICO.NS,0.02702702702702703,-0.047628294619183276,-0.05062829461918328,8.108108108108109e-05
2025-05-23,2025-05-30,^NSEI,0.02702702702702703,-0.01001833493002069,-0.013018334930020688,8.108108108108109e-05
2025-05-23,2025-05-30,TCS.NS,0.02702702702702703,-0.020164686263343667,-0.023164686263343667,8.108108108108109e-05
2025-05-23,2025-05-30,INFY.NS,0.02702702702702703,0.009797896531101857,0.006797896531101857,8.108108108108109e-05
2025-05-23,2025-05-30,BAJFINANCE.NS,0.02702702702702703,-0.008767568261279446,-0.011767568261279445,8.108108108108109e-05
2025-05-23,2025-05-30,INDUSINDBK.NS,0.02702702702702703,0.027289360963381748,0.02428936096338175,8.108108108108109e-05
2025-05-23,2025-05-30,HINDALCO.NS,0.02702702702702703,-0.039770961753519574,-0.042770961753519576,8.108108108108109e-05
2025-05-23,2025-05-30,WIPRO.NS,0.02702702702702703,-0.0035816653930454967,-0.006581665393045497,8.108108108108109e-05
